iter	RMSE
581	0.01570729892
582	0.01568584977
583	0.01567754964
584	0.01566613371
585	0.01565219445
586	0.01563163223
587	0.01561468149
588	0.01560606171
589	0.01559120095
590	0.01557771548
591	0.01556690284
592	0.01555371843
593	0.01553243788
594	0.01551798762
595	0.01550115155
596	0.01548783142
597	0.01548013289
598	0.01546733229
599	0.01545056173
600	0.01543347482
601	0.01542429311
602	0.01541525303
603	0.01540704374
604	0.01539306115
605	0.01537427681
606	0.01536326994
607	0.01535419514
608	0.01533841496
609	0.01532337205
610	0.01530700652
611	0.01529682352
612	0.01528587307
613	0.01527973826
614	0.01526756846
615	0.01525330569
616	0.01523370021
617	0.01522356219
618	0.01521060371
619	0.01519671237
620	0.01518539853
621	0.01516904041
622	0.01515340383
623	0.01513929206
624	0.01512934779
625	0.01511468791
626	0.0151102014
627	0.0150979275
628	0.01508675179
629	0.01507053525
630	0.01505554945
631	0.01505007587
632	0.01503819253
633	0.01502837721
634	0.0150118622
635	0.01500252372
636	0.01499417982
637	0.01498462911
638	0.01498094189
639	0.01497200414
640	0.01495869505
641	0.01494556157
642	0.0149388341
643	0.01491840779
644	0.01490791219
645	0.01488569779
646	0.01487705261
647	0.01486422479
648	0.01485273504
649	0.01484422636
650	0.01483540296
651	0.01482661348
652	0.01481699619
653	0.01480487959
654	0.01479748115
655	0.01478254994
656	0.01477628354
657	0.01476093956
658	0.01475268872
659	0.01474358023
660	0.01473987826
661	0.01472159753
662	0.01470419832
663	0.01468437205
664	0.01466992636
665	0.01466043298
666	0.0146534727
667	0.0146460116
668	0.01463515601
669	0.01462272196
670	0.01461111623
671	0.01460082112
672	0.01459321736
673	0.0145804036
674	0.01457030602
675	0.01455528719
676	0.01453759207
677	0.01452950869
678	0.014520762
679	0.01451755238
680	0.01450103788
681	0.0144891679
682	0.01447839416
683	0.01447329209
684	0.01446756323
685	0.01445597014
686	0.01445051959
687	0.01444519349
688	0.01443976257
689	0.01443199007
690	0.01441563824
691	0.01440854054
692	0.01439985209
693	0.01439262631
694	0.01437844867
695	0.01436699382
696	0.01435427356
697	0.01434098893
698	0.01432506435
699	0.01431775178
700	0.01430149269
701	0.01429633237
702	0.01428351157
703	0.01427749425
704	0.01426948706
705	0.014259642
706	0.0142487171
707	0.01423655341
708	0.01422783931
709	0.01422179382
710	0.01420321812
711	0.01419958811
712	0.01418642189
713	0.01417449314
714	0.01416183809
715	0.01414659335
716	0.01414036278
717	0.01412467584
718	0.01411445012
719	0.0140978047
720	0.01408399673
721	0.01407089251
722	0.01406494154
723	0.01404929659
724	0.01404060916
725	0.01403433308
726	0.01402428927
727	0.01401618525
728	0.01400397546
729	0.01399229727
730	0.01397857731
731	0.01396322713
732	0.01395553211
733	0.01394302985
734	0.0139369883
735	0.01392907583
736	0.01392218216
737	0.01390922737
738	0.01390140569
739	0.01389710566
740	0.0138833464
741	0.0138708555
742	0.01386048405
743	0.01385091969
744	0.01384639092
745	0.01383943421
746	0.01383538017
747	0.0138298477
748	0.01382165312
749	0.01381180779
750	0.01380254949
751	0.0137921468
752	0.01378274222
753	0.01377042007
754	0.01375631976
755	0.01374350962
756	0.01373486257
757	0.01371950453
758	0.01371050749
759	0.01369789729
760	0.01369222356
761	0.01368312634
762	0.01367365788
763	0.01366416246
764	0.01365216033
765	0.01364541821
766	0.01363338078
767	0.01362550285
768	0.01361652889
769	0.01360515422
770	0.01358863191
771	0.0135759649
772	0.0135683108
773	0.01356492775
774	0.01355460582
775	0.01354274941
776	0.01352599564
777	0.01351582963
778	0.01350246826
779	0.01349361992
780	0.013486646
781	0.01347600335
782	0.01346948478
783	0.01346070409
784	0.01344666998
785	0.01343907103
786	0.01342482254
787	0.01341887613
788	0.01340781916
789	0.01339321632
790	0.0133866479
791	0.01337415744
792	0.01336692785
793	0.0133590555
794	0.01334436153
795	0.01333640999
796	0.01332743414
797	0.0133250909
798	0.01331907324
799	0.01330695889
800	0.0132973583
801	0.01329056155
802	0.01327945285
803	0.01327398506
804	0.01326634794
805	0.01326461638
806	0.01325234637
807	0.01323998441
808	0.01323349265
809	0.0132255997
810	0.01321662907
811	0.0132084462
812	0.01320245864
813	0.01319245224
814	0.01318588401
815	0.01317665724
816	0.01316886831
817	0.01316273374
818	0.01315222303
819	0.01313754844
820	0.01312415714
821	0.01311465737
822	0.01310368131
823	0.01309322396
824	0.01308257844
825	0.01307647929
826	0.013065602
827	0.01305599582
828	0.01304451609
829	0.01303504375
830	0.01302705611
831	0.01301458328
832	0.01300141379
833	0.01299375231
834	0.0129888703
835	0.01297757748
836	0.01296526929
837	0.01295977529
838	0.01295084513
839	0.01294017665
840	0.01292440637
841	0.01291673862
842	0.01290927243
843	0.01289601089
844	0.01288757837
845	0.01288164817
846	0.01287255692
847	0.01285550863
848	0.01284424606
849	0.0128354282
850	0.01282789044
851	0.01281577485
852	0.01280941534
853	0.01279899081
854	0.01278990355
855	0.01277841103
856	0.01276908837
857	0.01276333999
858	0.01274697658
859	0.01274322569
860	0.01273683791
861	0.01272414921
862	0.01271972967
863	0.01270465879
864	0.01269613307
865	0.01268792407
866	0.01267869635
867	0.01267156055
868	0.01266308528
869	0.01265687733
870	0.0126509233
871	0.01264147161
872	0.012628511
873	0.01261822858
874	0.0126052738
875	0.01259556204
876	0.0125871991
877	0.01257813336
878	0.01257279082
879	0.01256477727
880	0.01256030977
881	0.01254569044
882	0.01253853401
883	0.01253023405
884	0.01251870324
885	0.01250953352
886	0.01249840042
887	0.01248945425
888	0.01247485867
889	0.01246879784
890	0.0124635634
891	0.01244646877
892	0.01243786501
893	0.01243163479
894	0.01241763087
895	0.01241306487
896	0.01240313824
897	0.01238743518
898	0.01237863226
899	0.01237151294
900	0.01236123615
901	0.01235485598
902	0.01234250248
903	0.01233808672
904	0.0123317955
905	0.01232179677
906	0.01231048593
907	0.01230389058
908	0.01229155605
909	0.01228505044
910	0.0122775327
911	0.01226741556
912	0.01226197633
913	0.01225455549
914	0.01224769232
915	0.01224574358
916	0.01223495489
917	0.01222776083
918	0.0122144564
919	0.01219958936
920	0.01218841693
921	0.01218331391
922	0.01217517078
923	0.01216929414
924	0.01216008298
925	0.01214976902
926	0.01213784297
927	0.01212631552
928	0.01211886955
929	0.01211316462
930	0.01210076869
931	0.01209361487
932	0.01208660168
933	0.01208176483
934	0.01207318001
935	0.01207014478
936	0.01206236337
937	0.01205554832
938	0.01204416717
939	0.012032786
940	0.01202548267
941	0.01201631506
942	0.01200678366
943	0.01199935207
944	0.01199123724
945	0.01198268043
946	0.01197268516
947	0.01196545541
948	0.01195648339
949	0.01194759786
950	0.01193871352
951	0.01192781783
952	0.01191651314
953	0.01190934591
954	0.01190195032
955	0.01189651239
956	0.01188799639
957	0.0118792484
958	0.01187173111
959	0.01186472321
960	0.01185655875
961	0.01184641902
962	0.01183760129
963	0.01182530343
964	0.01181628305
965	0.01180709138
966	0.01180020479
967	0.01179335617
968	0.01178258756
969	0.01177205501
970	0.01176356903
971	0.01175569325
972	0.01174543985
973	0.01173666841
974	0.01172717593
975	0.01171703686
976	0.01171327452
977	0.01170665876
978	0.01170226016
979	0.01169538323
980	0.01168969127
981	0.01168014662
982	0.01167534149
983	0.01166800325
984	0.0116538575
985	0.01164771148
986	0.01164581672
987	0.01163758067
988	0.01163146115
989	0.01162525541
990	0.01162050601
991	0.01161326927
992	0.01160500887
993	0.01159962604
994	0.01159063735
995	0.01158157936
996	0.01157092224
997	0.01156331088
998	0.01155524923
999	0.01154828254
